Disclaimer,,,,,,,,,,,,,,,,,,
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov.""",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
6827805,29.516112,-98.704167,Bexar,218EDRDA,Oscar Wood,W,,685,,,,,935,Yes,No,Turbine,Irrigation,"Development test:  Drawdown of 11 ft. pumping 908 gpm on May 30, 1955."
6827806,29.534722,-98.677778,Bexar,218EBFZA,Hermann Sons Helotes Lodge #76,W,,350,,,,,994,No,No,,Unused,TCEQ Source ID: G0150358A. Unused PS well.
6827807,29.535,-98.684445,Bexar,218EDRDA,Northwest Church of Christ ,W,10/30/1979,435,,,,,967,No,No,,Public Supply,TCEQ Source ID: G0150413A. TCEQ ID #0150413A.
6827808,29.535278,-98.684167,Bexar,218EBFZA,Zion Lutheran Church of Helotes,W,3/28/1958,350,,,,,968,No,No,,Unused,TCEQ Source ID: G0150513A. Originally drilled for PS well.
6827901,29.5225,-98.646111,Bexar,218EDRDA,R. F. Steubing,W,3/0/1955,450,,,,,850,No,No,Submersible,Domestic,Open hole from 210 to 450 ft. Unused irrigation well.  Top of Edwards 160 ft.  Development test: Drawdown of 12 ft. pumping 650 gpm.
6827902,29.510834,-98.647222,Bexar,218EDRDA,S. J. Moore ,W,7/11/1964,443,,,,,865,Yes,No,Submersible,Stock,Reported yield 85 gpm.
6827903,29.506667,-98.633611,Bexar,218EDRDA,Acme Sand Co. ,W,0/0/1959,470,,,,,840,Yes,No,Turbine,Industrial,"Open hole from 323 to 470 ft. Cemented from 323 ft. to surface. Top of Edwards 321 ft.  Reported yield 1,100 gpm.  Development test: Drawdown of 220 ft. pumping 1,525 gpm on Nov. 12, 1959."
6827906,29.524167,-98.664167,Bexar,218EDRDA,"Concord Public Utility District,Well 1 ",W,0/0/1973,764,,,,,992,Yes,No,Turbine,Public Supply,"Pump set at 310 ft.  Pump test: Drawdown of 7.1 ft. pumping 2,748 gpm for 8 hours on May 8, 1973."
6827907,29.525555,-98.653612,Bexar,218EDRDA,Concord Public Utility District,W,5/13/1973,680,,,,,922,Yes,No,Turbine,Public Supply,"Owner Well Number: Concord Public Utility Well #2. Cemented from 227 ft. to surface. Top of Edwards 225 ft.  Development test:  Drawdown of 30 ft. pumping 2,500 gpm. for 36 hours."
6827908,29.507223,-98.634445,Bexar,218EDRDA,Acme Sand Co. ,W,8/0/1964,370,,,,,840,No,No,Turbine,Industrial,Open hole from 300 to 370 ft.
6827909,29.5027778,-98.6255278,Bexar,218EBFZA,Linkwood Water Co.,W,2/7/1959,450,,,,,871,Yes,Yes,Submersible,Public Supply,Cemented from 393 ft. to surface.
6827910,29.520555,-98.626389,Bexar,218EBFZA,Barren Van Delden ,W,11/30/1982,382,10,7,0,305,890,No,No,Submersible,Domestic,
6827910,29.520555,-98.626389,Bexar,218EBFZA,Barren Van Delden ,W,11/30/1982,382,101,,305,382,890,No,No,Submersible,Domestic,
6827911,29.518055,-98.636945,Bexar,218EDRDA,Diamond Shamrock Bandera Road,W,,450,,,,,850,No,No,,Unused,TCEQ Source ID: G0150483A. Unused PS well.
6828102,29.595,-98.601112,Bexar,218EBFZA,Carl B. Peters,W,12/0/1957,440,,,,,1001,Yes,Yes,None,Unused,Historical recorder observation well.
6828103,29.594445,-98.585556,Bexar,218EBFZA,J B Andrews ,W,0/0/1960,401,,,,,1050,No,Yes,Piston,Domestic,
6828113,29.5879111,-98.6076472,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #24,O,6/7/1998,320,10,7,0,35,1022,Yes,Yes,None,Unused,USGS Site Number: 293516098362801. GCD Well Number: ValeroWay at Loop1604 NAWQA. LUSUR #24. UTSA @ Regency. Cemented to 35 feet.
6828113,29.5879111,-98.6076472,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #24,O,6/7/1998,320,10,4,0,250,1022,Yes,Yes,None,Unused,USGS Site Number: 293516098362801. GCD Well Number: ValeroWay at Loop1604 NAWQA. LUSUR #24. UTSA @ Regency. Cemented to 35 feet.
6828113,29.5879111,-98.6076472,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #24,O,6/7/1998,320,11,4,250,320,1022,Yes,Yes,None,Unused,USGS Site Number: 293516098362801. GCD Well Number: ValeroWay at Loop1604 NAWQA. LUSUR #24. UTSA @ Regency. Cemented to 35 feet.
6828201,29.594445,-98.58,Bexar,218EBFZA,E. Bacon,W,0/0/1908,387,,,,,1003,Yes,Yes,Submersible,Domestic,Well E-26 in Texas Board of Water Engineers Bulletin 5608.  Deepened from 320 to 387 ft.  Historical observation well.
6828202,29.5877778,-98.5486111,Bexar,218EBFZA,City of Shavano Park Well #2,W,3/0/1950,457,101,,40,457,974,Yes,Yes,None,Unused,USGS Site Number: 293515098325201. TCEQ Source ID: G0150092B. Well E-123 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 40 to 457 ft.  Top of Edwards 44 ft. Reported yield 125 gpm. Capped PS well.
6828203,29.5886111,-98.5575,Bexar,218EBFZA,City of Shavano Park Well #5,W,11/0/1966,435,10,8,0,162,985,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 5. USGS Site Number: 293518098332601. TCEQ Source ID: G0150092E. Open hole from 162 to 435 ft. reported yield 350 gpm.  Development test:  Drawdown of 102 ft. pumping 335 gpm on Dec. 13, 1966."
6828203,29.5886111,-98.5575,Bexar,218EBFZA,City of Shavano Park Well #5,W,11/0/1966,435,101,,162,435,985,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 5. USGS Site Number: 293518098332601. TCEQ Source ID: G0150092E. Open hole from 162 to 435 ft. reported yield 350 gpm.  Development test:  Drawdown of 102 ft. pumping 335 gpm on Dec. 13, 1966."
6828204,29.591945,-98.553612,Bexar,218EDRDA,City of Shavano Park Well #1,W,7/0/1946,656,10,8,0,60,1025,Yes,No,None,Unused,Owner Well Number: Shavano Park No 1. TCEQ Source ID: G0150092A. Well E-122 in Texas Board of Water Engineers Bulletin 5608. Historical USGS Recorder well. Reported yield 125 gpm.
6828204,29.591945,-98.553612,Bexar,218EDRDA,City of Shavano Park Well #1,W,7/0/1946,656,101,,60,656,1025,Yes,No,None,Unused,Owner Well Number: Shavano Park No 1. TCEQ Source ID: G0150092A. Well E-122 in Texas Board of Water Engineers Bulletin 5608. Historical USGS Recorder well. Reported yield 125 gpm.
6828205,29.584722,-98.557501,Bexar,218EBFZA,City of Shavano Park Well #6 ,W,12/20/1971,485,,,,,960,Yes,Yes,Submersible,Public Supply,Owner Well Number: Well No 6. USGS Site Number: 293504098332601. TCEQ Source ID: G0150092F. Open hole from 273 to 485 ft. Cemented from 273 ft. to surface. Reported yield 285 gpm. Development test yield 270 gpm. PWS ID# 0150092.
6828207,29.614167,-98.570833,Bexar,218EBFZA,USGS,O,6/20/1975,365,,,,,1060,Yes,Yes,Piston,Unused,
6828208,29.619444,-98.575,Bexar,218EBFZA,Redland Worth Corp. ,W,,326,,,,,1100,No,No,,Industrial (cooling),
6828210,29.5922222,-98.5763889,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #22,O,5/24/1998,281,10,7,0,35,985,Yes,Yes,None,Unused,USGS Site Number: 293530098343401. LUSUR #22. Lockhill Selma @ 1604. Cemented to 35 feet.
6828210,29.5922222,-98.5763889,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #22,O,5/24/1998,281,10,4,0,200,985,Yes,Yes,None,Unused,USGS Site Number: 293530098343401. LUSUR #22. Lockhill Selma @ 1604. Cemented to 35 feet.
6828210,29.5922222,-98.5763889,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #22,O,5/24/1998,281,11,4,200,280,985,Yes,Yes,None,Unused,USGS Site Number: 293530098343401. LUSUR #22. Lockhill Selma @ 1604. Cemented to 35 feet.
6828211,29.5877778,-98.5486111,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #25,O,6/25/1998,300,10,7,0,23,974,Yes,Yes,None,Unused,USGS Site Number: 293516098325501. LUSUR #25. Shavano Park off Fawn Dr Cemented to 23 feet. Coordinates and Coord Source updated 5/5/2023 with info from USGS website.
6828211,29.5877778,-98.5486111,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #25,O,6/25/1998,300,10,4,0,220,974,Yes,Yes,None,Unused,USGS Site Number: 293516098325501. LUSUR #25. Shavano Park off Fawn Dr Cemented to 23 feet. Coordinates and Coord Source updated 5/5/2023 with info from USGS website.
6828211,29.5877778,-98.5486111,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #25,O,6/25/1998,300,11,4,220,300,974,Yes,Yes,None,Unused,USGS Site Number: 293516098325501. LUSUR #25. Shavano Park off Fawn Dr Cemented to 23 feet. Coordinates and Coord Source updated 5/5/2023 with info from USGS website.
6828301,29.603875,-98.5066472,Bexar,218EBFZA,Canyon Creek Country Club,W,0/0/1959,400,,,,,995,No,Yes,Submersible,Plugged or Destroyed,
6828302,29.585834,-98.535278,Bexar,218EBFZA,Mueller ,W,,442,,,,,972,No,Yes,Submersible,Domestic,Reported yield 100 gpm.
6828303,29.584167,-98.530555,Bexar,218EDRDA,J. H. Uptmore & Assoc.,W,,427,,,,,943,No,No,Turbine,Domestic,Reported yield 200 gpm.  Pump set at 390 ft.
6828304,29.599722,-98.502501,Bexar,218EDRDA,Canyon Creek Country Club,W,12/0/1971,380,,,,,938,Yes,No,Submersible,Irrigation,Open hole from 103 to 380 ft. Cemented from 50 ft. to surface.
6828305,29.600278,-98.501945,Bexar,218EDRDA,Canyon Creek Country Club,W,7/14/1972,335,,,,,945,Yes,No,Submersible,Irrigation,Cemented from 260 ft. to surface. Reported yield 160 gpm.
6828307,29.584445,-98.527778,Bexar,218EDRDA,H. J. Shearer ,W,,427,,,,,949,No,No,Turbine,Domestic,Reported yield 125 gpm.
6828308,29.584445,-98.528055,Bexar,218EDRDA,H. J. Shearer ,W,,425,,,,,947,No,No,Turbine,Domestic,Reported yield 250 gpm.
6828309,29.594722,-98.506389,Bexar,218EDDT,Sonterra Country Club ,W,4/0/1985,1223,,,,,890,Yes,No,,,
6828310,29.599445,-98.506112,Bexar,218EDDT,Sonterra Golf Course,W,7/2/1990,1235,10,11,0,337,974,Yes,Yes,Submersible,Irrigation,Estimated yield 200 GPM in 1990. Cemented from 0 to 337 feet.
6828310,29.599445,-98.506112,Bexar,218EDDT,Sonterra Golf Course,W,7/2/1990,1235,101,10,337,1235,974,Yes,Yes,Submersible,Irrigation,Estimated yield 200 GPM in 1990. Cemented from 0 to 337 feet.
6828311,29.598056,-98.507501,Bexar,218EDRDA,Panther Springs Golf Course,W,5/0/1994,346,10,6,0,346,955,Yes,No,Submersible,Irrigation,Geophysical logs from well 50 feet away.
6828312,29.602774,-98.510226,Bexar,218EDRDA,"S.T.C. Environmental Services, Inc.",W,4/0/1994,338,,,,,975,No,No,,Medicinal,Coordinates estimated from EAA information and scanned documents.
6828313,29.6098333,-98.5060278,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #4,O,2/23/1998,300,10,7,0,35,948,Yes,Yes,None,Unused,USGS Site Number: 293635098302301. GCD Well Number: Blanco Rd 1604 Bexar Met NAWQA Sentinel. LUSUR #4. BMWD well. Cemented to 35 feet.
6828313,29.6098333,-98.5060278,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #4,O,2/23/1998,300,10,4,0,197,948,Yes,Yes,None,Unused,USGS Site Number: 293635098302301. GCD Well Number: Blanco Rd 1604 Bexar Met NAWQA Sentinel. LUSUR #4. BMWD well. Cemented to 35 feet.
6828313,29.6098333,-98.5060278,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #4,O,2/23/1998,300,11,4,197,297,948,Yes,Yes,None,Unused,USGS Site Number: 293635098302301. GCD Well Number: Blanco Rd 1604 Bexar Met NAWQA Sentinel. LUSUR #4. BMWD well. Cemented to 35 feet.
6828314,29.5930278,-98.5113056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #14,O,4/11/1998,241,10,4,0,170,901,Yes,Yes,None,Unused,USGS Site Number: 293535098304101. GCD Well Number: SARA Blanco DR NAWQA. LUSUR #14. Driving range on Blanco Rd. Cemented to 33 feet.
6828314,29.5930278,-98.5113056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #14,O,4/11/1998,241,10,7,0,33,901,Yes,Yes,None,Unused,USGS Site Number: 293535098304101. GCD Well Number: SARA Blanco DR NAWQA. LUSUR #14. Driving range on Blanco Rd. Cemented to 33 feet.
6828314,29.5930278,-98.5113056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #14,O,4/11/1998,241,11,4,170,240,901,Yes,Yes,None,Unused,USGS Site Number: 293535098304101. GCD Well Number: SARA Blanco DR NAWQA. LUSUR #14. Driving range on Blanco Rd. Cemented to 33 feet.
6828315,29.6033333,-98.5222222,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #12,O,4/6/1998,280,10,7,0,35,940,Yes,Yes,None,Unused,USGS Site Number: 293611098311901. LUSUR #12. 16600 Huebner Rd. Cemented to 35 feet.
6828315,29.6033333,-98.5222222,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #12,O,4/6/1998,280,10,4,0,190,940,Yes,Yes,None,Unused,USGS Site Number: 293611098311901. LUSUR #12. 16600 Huebner Rd. Cemented to 35 feet.
6828315,29.6033333,-98.5222222,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #12,O,4/6/1998,280,11,4,190,280,940,Yes,Yes,None,Unused,USGS Site Number: 293611098311901. LUSUR #12. 16600 Huebner Rd. Cemented to 35 feet.
6828316,29.6008333,-98.5,Bexar,218EBFZA,Sonterra Golf Club Well #5,W,,,,,,,916,No,No,Submersible,Irrigation,This well was a duplicate of 6829101.
6828318,29.618611,-98.513334,Bexar,218EBFZA,Unknown ,W,0/0/1991,597,,,,,1010,Yes,No,,,
6828401,29.560001,-98.613889,Bexar,218EBFZA,Howard Stitch ,W,4/15/1965,552,,,,,965,No,Yes,Turbine,Irrigation,"Open hole from 270 to 552 ft. Cemented from 270 ft. to surface. Top of Edwards 125 ft.  Pump set at 380 ft.  Development test:  Draw- down of 5 ft. pumping 1,800 gpm for 6 hours in April 1965."
6828402,29.570833,-98.589445,Bexar,218EBFZA,H G Howell,W,0/0/1950,392,10,7,0,20,993,Yes,Yes,Piston,Domestic,
6828402,29.570833,-98.589445,Bexar,218EBFZA,H G Howell,W,0/0/1950,392,101,,20,392,993,Yes,Yes,Piston,Domestic,
6828403,29.573611,-98.586667,Bexar,218EBFZA,T E Cook,W,0/0/1954,600,,,,,1000,No,Yes,Submersible,Domestic,
6828404,29.5418889,-98.6044167,Bexar,218EBFZA,USGS,T,11/0/1972,546,10,4,0,195,920,Yes,Yes,None,Unused,Owner Well Number: Lockhill. USGS Site Number: 293230098361501. Cemented from 195 ft. to surface.
6828404,29.5418889,-98.6044167,Bexar,218EBFZA,USGS,T,11/0/1972,546,101,,195,546,920,Yes,Yes,None,Unused,Owner Well Number: Lockhill. USGS Site Number: 293230098361501. Cemented from 195 ft. to surface.
6828405,29.581389,-98.601667,Bexar,218EDRDA,G. W. Delavon ,W,0/0/1952,500,,,,,970,Yes,No,Turbine,Unused,"Well E-133 in Texas Board of Water Engineers Bulletin 5608.  Unused irrigation well.  Pump set at 340 ft.  Development test:  Drawdown of 15 ft. pumping 1,009 gpm on March 24, 1952."
6828406,29.5638889,-98.5994444,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #7,O,3/14/1998,304,10,7,0,36,977,Yes,Yes,None,Unused,USGS Site Number: 293350098355801. LUSUR #7. Cedar Elm P.O. Cemented to 36 feet.
6828406,29.5638889,-98.5994444,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #7,O,3/14/1998,304,10,4,0,224,977,Yes,Yes,None,Unused,USGS Site Number: 293350098355801. LUSUR #7. Cedar Elm P.O. Cemented to 36 feet.
6828406,29.5638889,-98.5994444,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #7,O,3/14/1998,304,11,4,224,304,977,Yes,Yes,None,Unused,USGS Site Number: 293350098355801. LUSUR #7. Cedar Elm P.O. Cemented to 36 feet.
6828407,29.5735389,-98.5856056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #23,O,6/5/1998,310,10,7,0,35,1000,Yes,Yes,None,Unused,USGS Site Number: 293425098350801. GCD Well Number: Vance Jackson at Beckwith NAWQA. LUSUR #23. Vance Jackson @ Beckwith Cemented to 56 feet.
6828407,29.5735389,-98.5856056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #23,O,6/5/1998,310,10,4,0,240,1000,Yes,Yes,None,Unused,USGS Site Number: 293425098350801. GCD Well Number: Vance Jackson at Beckwith NAWQA. LUSUR #23. Vance Jackson @ Beckwith Cemented to 56 feet.
6828407,29.5735389,-98.5856056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #23,O,6/5/1998,310,11,4,240,310,1000,Yes,Yes,None,Unused,USGS Site Number: 293425098350801. GCD Well Number: Vance Jackson at Beckwith NAWQA. LUSUR #23. Vance Jackson @ Beckwith Cemented to 56 feet.
6828501,29.5830556,-98.5425,Bexar,218EBFZA,City of Shavano Park Well #3,W,8/0/1955,469,10,8,0,142,899,Yes,Yes,Turbine,Plugged or Destroyed,"Plugging Report Tracking Number: 215287. TCEQ Source ID: G0150092C. Reported yield 100 gpm.  Development test: Drawdown of 195 ft. pumping 90 gpm on July 1, 1955."
6828501,29.5830556,-98.5425,Bexar,218EBFZA,City of Shavano Park Well #3,W,8/0/1955,469,101,,142,469,899,Yes,Yes,Turbine,Plugged or Destroyed,"Plugging Report Tracking Number: 215287. TCEQ Source ID: G0150092C. Reported yield 100 gpm.  Development test: Drawdown of 195 ft. pumping 90 gpm on July 1, 1955."
6828502,29.5772222,-98.5455556,Bexar,218EBFZA,City of Shavano Park Well #4,W,8/0/1955,506,10,8,0,258,925,Yes,Yes,Turbine,Plugged or Destroyed,"Plugging Report Tracking Number: 215286. TCEQ Source ID: G0150092D. Reported yield 105 gpm.  Development test:  Draw down of 160 ft. pumping 72 gpm on August 25, 1955."
6828502,29.5772222,-98.5455556,Bexar,218EBFZA,City of Shavano Park Well #4,W,8/0/1955,506,101,,258,506,925,Yes,Yes,Turbine,Plugged or Destroyed,"Plugging Report Tracking Number: 215286. TCEQ Source ID: G0150092D. Reported yield 105 gpm.  Development test:  Draw down of 160 ft. pumping 72 gpm on August 25, 1955."
6828503,29.551389,-98.550001,Bexar,218EDRDA,"Diversified  Developers, Inc.",W,,375,,,,,935,Yes,No,None,Unused,
6828504,29.551389,-98.552778,Bexar,218EDRDA,Diversified  Developers,W,4/0/1956,430,10,8,0,181,900,Yes,No,None,Unused,Top of Edwards 195 ft.  Development test yield 643 gpm.
6828504,29.551389,-98.552778,Bexar,218EDRDA,Diversified  Developers,W,4/0/1956,430,101,,181,430,900,Yes,No,None,Unused,Top of Edwards 195 ft.  Development test yield 643 gpm.
6828505,29.57,-98.543056,Bexar,218EBFZA,L S Reed,W,6/0/1957,456,10,7,0,120,900,No,Yes,Submersible,Domestic,
6828505,29.57,-98.543056,Bexar,218EBFZA,L S Reed,W,6/0/1957,456,101,,120,456,900,No,Yes,Submersible,Domestic,
6828506,29.556112,-98.562778,Bexar,218EBFZA,,W,,490,,,,,943,No,Yes,,Domestic,
6828507,29.5425,-98.551667,Bexar,218EBFZA,Richard Sherman ,W,,319,,,,,894,Yes,No,Piston,Domestic,Well E-60 in Texas Board of Water Engineers Bulletin 5608.
6828508,29.5591139,-98.5685806,Bexar,218EBFZA,Vulcan Materials Corp.,W,8/1/1972,470,,,,,958,Yes,Yes,Turbine,Industrial,Open hole from 52 to 470 ft. Cemented from 52 ft. to surface.
6828509,29.5629778,-98.5718889,Bexar,218EBFZA,Vulcan Materials Corp.,W,0/0/1954,400,,,,,947,No,Yes,Submersible,Industrial,EAA reports well may be destroyed.
6828510,29.5628278,-98.5674806,Bexar,218EBFZA,Vulcan Materials Corp.,W,0/0/1954,400,,,,,885,No,Yes,Turbine,Plugged or Destroyed,
6828511,29.583055,-98.581667,Bexar,218EBFZA,Jack Dahlstrom,W,2/9/1977,454,,,,,985,No,Yes,Submersible,Industrial,
6828512,29.573055,-98.575278,Bexar,218EBFZA,Edwards Aquifer  Authority ,O,6/8/1977,400,10,6,0,170,950,Yes,Yes,Submersible,,EUWD monitor well.
6828512,29.573055,-98.575278,Bexar,218EBFZA,Edwards Aquifer  Authority ,O,6/8/1977,400,101,,170,400,950,Yes,Yes,Submersible,,EUWD monitor well.
6828513,29.568055,-98.544722,Bexar,218EBFZA,City of Shavano Park Well #7 ,W,3/16/1982,510,10,16,0,270,870,Yes,Yes,Turbine,Public Supply,Owner Well Number: Well No 7. TCEQ Source ID: G0150092G. Owners well #7. PWS ID# 0150092G. Reported yield 87 GPM in 1982. Cemented from 0 to 14 feet.
6828513,29.568055,-98.544722,Bexar,218EBFZA,City of Shavano Park Well #7 ,W,3/16/1982,510,101,,270,510,870,Yes,Yes,Turbine,Public Supply,Owner Well Number: Well No 7. TCEQ Source ID: G0150092G. Owners well #7. PWS ID# 0150092G. Reported yield 87 GPM in 1982. Cemented from 0 to 14 feet.
6828514,29.568889,-98.545834,Bexar,218EBFZA,City of Shavano Park Well #8,W,12/24/1982,510,10,16,0,273,870,Yes,Yes,Turbine,Public Supply,Owner Well Number: 8. TCEQ Source ID: G0150092H. 
6828514,29.568889,-98.545834,Bexar,218EBFZA,City of Shavano Park Well #8,W,12/24/1982,510,101,,273,510,870,Yes,Yes,Turbine,Public Supply,Owner Well Number: 8. TCEQ Source ID: G0150092H. 
6828515,29.5632583,-98.5613583,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #5,O,2/27/1998,306,10,7,0,30,985,Yes,Yes,None,Unused,USGS Site Number: 293348098334101. GCD Well Number: Lockhill Selma PO NAWQA. LUSUR #5. Lockhill Selma P.O. Cemented to 30 feet.
6828515,29.5632583,-98.5613583,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #5,O,2/27/1998,306,10,4,0,245,985,Yes,Yes,None,Unused,USGS Site Number: 293348098334101. GCD Well Number: Lockhill Selma PO NAWQA. LUSUR #5. Lockhill Selma P.O. Cemented to 30 feet.
6828515,29.5632583,-98.5613583,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #5,O,2/27/1998,306,11,4,245,305,985,Yes,Yes,None,Unused,USGS Site Number: 293348098334101. GCD Well Number: Lockhill Selma PO NAWQA. LUSUR #5. Lockhill Selma P.O. Cemented to 30 feet.
6828516,29.5613889,-98.58,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #9,O,3/21/1998,302,10,7,0,37,948,Yes,Yes,None,Unused,USGS Site Number: 293340098344701. LUSUR #9. Indian Meadows @ V.J. Cemented to 37 feet.
6828516,29.5613889,-98.58,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #9,O,3/21/1998,302,10,4,0,202,948,Yes,Yes,None,Unused,USGS Site Number: 293340098344701. LUSUR #9. Indian Meadows @ V.J. Cemented to 37 feet.
6828516,29.5613889,-98.58,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #9,O,3/21/1998,302,11,4,202,302,948,Yes,Yes,None,Unused,USGS Site Number: 293340098344701. LUSUR #9. Indian Meadows @ V.J. Cemented to 37 feet.
6828517,29.5765778,-98.5750472,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #21,O,5/22/1998,261,10,7,0,35,964,Yes,Yes,None,Unused,USGS Site Number: 293436098343001. GCD Well Number: Shavano Woods NAWQA. LUSUR #21. Shavano Woods. Cemented to 35 feet.
6828517,29.5765778,-98.5750472,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #21,O,5/22/1998,261,10,4,0,181,964,Yes,Yes,None,Unused,USGS Site Number: 293436098343001. GCD Well Number: Shavano Woods NAWQA. LUSUR #21. Shavano Woods. Cemented to 35 feet.
6828517,29.5765778,-98.5750472,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #21,O,5/22/1998,261,11,4,181,261,964,Yes,Yes,None,Unused,USGS Site Number: 293436098343001. GCD Well Number: Shavano Woods NAWQA. LUSUR #21. Shavano Woods. Cemented to 35 feet.
6828518,29.5773556,-98.5449056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #26,O,6/28/1998,261,10,7,0,35,927,Yes,Yes,None,Unused,USGS Site Number: 293439098324101. GCD Well Number: Shavano Park at Cliffside NAWQA. LUSUR #26. Shavano Park off Cliffside. Cemented to 35 feet.
6828518,29.5773556,-98.5449056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #26,O,6/28/1998,261,10,4,0,181,927,Yes,Yes,None,Unused,USGS Site Number: 293439098324101. GCD Well Number: Shavano Park at Cliffside NAWQA. LUSUR #26. Shavano Park off Cliffside. Cemented to 35 feet.
6828518,29.5773556,-98.5449056,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #26,O,6/28/1998,261,11,4,181,261,927,Yes,Yes,None,Unused,USGS Site Number: 293439098324101. GCD Well Number: Shavano Park at Cliffside NAWQA. LUSUR #26. Shavano Park off Cliffside. Cemented to 35 feet.
6828519,29.5690028,-98.5535722,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #10,O,3/24/1998,280,10,7,0,38,927,Yes,Yes,None,Unused,USGS Site Number: 293408098331301. GCD Well Number: Huebner at Olmos NAWQA. LUSUR #10. Huebner @ Westfork of Olmos Creek. Cemented to 38 feet.
6828519,29.5690028,-98.5535722,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #10,O,3/24/1998,280,10,4,0,179,927,Yes,Yes,None,Unused,USGS Site Number: 293408098331301. GCD Well Number: Huebner at Olmos NAWQA. LUSUR #10. Huebner @ Westfork of Olmos Creek. Cemented to 38 feet.
6828519,29.5690028,-98.5535722,Bexar,218EBFZA,Edwards Aquifer Auth.  LUSUR #10,O,3/24/1998,280,11,4,179,279,927,Yes,Yes,None,Unused,USGS Site Number: 293408098331301. GCD Well Number: Huebner at Olmos NAWQA. LUSUR #10. Huebner @ Westfork of Olmos Creek. Cemented to 38 feet.
6828520,29.554228,-98.563581,Bexar,218EDRD,Redland- Worth Corp.,W,0/0/1988,704,10,19,0,198,885,Yes,No,,Industrial,
6828520,29.554228,-98.563581,Bexar,218EDRD,Redland- Worth Corp.,W,0/0/1988,704,101,,198,704,885,Yes,No,,Industrial,
6828601,29.581111,-98.525833,Bexar,218EBFZA,Cadillac WSC Shearer Oaks Sub.,W,0/0/1953,464,10,7,0,40,963,No,Yes,Submersible,Public Supply,"TCEQ Source ID: G0150247A. Reported yield 116 gpm.  Development test:  Draw down of 60 ft. pumping 68 gpm on March 13, 1954."
